name	age	gender	salary
u6412	18	female	128
u6413	37	female	711
u6414	28	female	76
u6415	37	male	829
u6416	10	female	562
u6417	27	male	92
u6418	38	female	701
u6419	37	male	908
u6420	47	female	676
u6421	30	male	998
u6422	21	female	802
u6423	43	male	460
u6424	49	female	589
u6425	42	female	811
u6426	4	male	272
u6427	2	male	123
u6428	20	male	575
u6429	14	female	460
u6430	17	male	242
u6431	26	male	72
u6432	11	male	433
u6433	32	female	193
u6434	32	female	305
u6435	38	male	217
u6436	31	male	120
u6437	20	male	294
u6438	46	male	623
u6439	24	male	525
u6440	28	male	482
u6441	17	female	121
u6442	4	male	486
u6443	9	male	439
u6444	13	female	647
u6445	14	male	265
u6446	1	male	111
u6447	30	female	811
u6448	37	female	525
u6449	44	male	418
u6450	39	male	856
u6451	47	female	721
u6452	33	male	952
u6453	0	male	20
u6454	47	female	774
u6455	10	male	290
u6456	40	female	790
u6457	35	male	984
u6458	36	male	478
u6459	12	female	696
u6460	50	female	76
u6461	11	female	106
u6462	49	male	972
u6463	40	male	967
u6464	6	male	745
u6465	10	female	143
u6466	33	male	476
u6467	36	female	386
u6468	17	male	4
u6469	0	male	821
u6470	17	male	422
u6471	19	female	828
u6472	32	female	356
u6473	43	male	304
u6474	27	male	813
u6475	35	male	363
u6476	26	female	733
u6477	31	female	64
u6478	37	male	365
u6479	45	male	93
u6480	39	male	176
u6481	24	male	371
u6482	21	male	602
u6483	9	male	356
u6484	9	female	283
u6485	15	female	631
u6486	50	female	2
u6487	6	female	549
u6488	30	male	95
u6489	37	male	702
u6490	10	male	859
u6491	9	male	576
u6492	0	male	959
u6493	46	male	869
u6494	37	male	671
u6495	7	male	553
u6496	44	female	233
u6497	31	female	735
u6498	14	female	15
u6499	25	male	805
u6500	0	male	119
u6501	19	male	514
u6502	8	female	678
u6503	34	female	51
u6504	23	female	440
u6505	5	male	834
u6506	28	male	249
u6507	0	male	873
u6508	14	female	892
u6509	13	male	583
u6510	38	male	127
u6511	4	male	539
u6512	26	male	66
u6513	37	male	408
u6514	39	male	944
u6515	31	male	459
u6516	46	female	47
u6517	36	male	924
u6518	28	male	446
u6519	28	male	595
u6520	39	female	922
u6521	9	male	175
u6522	13	male	593
u6523	7	male	248
u6524	24	female	962
u6525	11	female	776
u6526	9	female	611
u6527	14	female	477
u6528	0	male	627
u6529	30	female	695
u6530	17	female	378
u6531	20	male	689
u6532	32	male	395
u6533	35	male	722
u6534	32	male	580
u6535	21	male	400
u6536	6	male	245
u6537	42	male	643
u6538	31	male	998
u6539	8	female	147
u6540	45	male	179
u6541	10	male	909
u6542	44	male	684
u6543	11	male	906
u6544	16	male	29
u6545	34	female	778
u6546	13	male	667
u6547	19	male	479
u6548	2	male	862
u6549	40	female	599
u6550	13	female	503
u6551	38	female	289
u6552	15	male	572
u6553	36	female	908
u6554	17	male	932
u6555	15	female	554
u6556	10	male	755
u6557	32	male	76
u6558	17	male	234
u6559	23	male	164
u6560	46	male	641
u6561	45	female	936
u6562	7	male	236
u6563	21	male	353
u6564	44	male	794
u6565	20	female	921
u6566	1	male	729
u6567	21	male	43
u6568	48	male	82
u6569	43	male	450
u6570	9	male	500
u6571	45	male	217
u6572	8	male	1000
u6573	6	female	273
u6574	7	male	873
u6575	26	female	290
u6576	16	male	853
u6577	7	male	379
u6578	27	male	285
u6579	2	male	112
u6580	10	female	314
u6581	19	male	940
u6582	39	female	163
u6583	24	male	903
u6584	32	male	906
u6585	33	male	995
u6586	13	female	939
u6587	28	male	318
u6588	6	male	637
u6589	4	male	501
u6590	27	female	350
u6591	36	female	169
u6592	49	male	426
u6593	40	female	237
u6594	47	male	751
u6595	8	female	104
u6596	40	female	15
u6597	5	male	803
u6598	21	male	469
u6599	26	female	221
u6600	7	female	359
u6601	27	male	215
u6602	15	female	402
u6603	4	male	431
u6604	27	female	422
u6605	3	male	764
u6606	2	male	231
u6607	26	female	419
u6608	20	male	314
u6609	35	female	736
u6610	20	male	134
u6611	50	male	830
u6612	37	male	261
u6613	2	female	677
u6614	25	male	298
u6615	34	male	83
u6616	0	male	401
u6617	13	female	107
u6618	33	male	231
u6619	50	male	214
u6620	6	male	496
u6621	21	female	241
u6622	49	male	923
u6623	38	male	204
u6624	19	male	597
u6625	10	male	505
u6626	22	male	478
u6627	43	male	450
u6628	22	male	862
u6629	6	female	911
u6630	29	male	542
u6631	11	female	224
u6632	48	female	942
u6633	34	male	543
u6634	40	male	406
u6635	40	male	262
u6636	28	male	720
u6637	13	male	52
u6638	27	male	29
u6639	12	male	539
u6640	8	female	51
u6641	3	male	587
u6642	4	male	667
u6643	47	female	444
u6644	13	male	392
u6645	17	male	17
u6646	13	male	917
u6647	45	female	122
u6648	37	male	34
u6649	28	male	997
u6650	35	female	403
u6651	12	male	389
u6652	41	male	693
u6653	23	male	612
u6654	33	male	496
u6655	43	female	680
u6656	0	male	98
u6657	40	female	246
u6658	18	female	653
u6659	21	female	24
u6660	10	male	546
u6661	4	male	625
u6662	35	male	706
u6663	22	female	674
u6664	45	female	1000
u6665	24	male	932
u6666	3	female	598
u6667	46	male	546
u6668	9	female	659
u6669	49	male	93
u6670	19	male	589
u6671	44	female	142
u6672	30	male	119
u6673	2	male	371
u6674	39	male	950
u6675	11	male	827
u6676	24	female	278
u6677	10	female	499
u6678	33	male	276
u6679	8	male	584
u6680	4	female	710
u6681	16	male	204
u6682	33	male	24
u6683	3	male	807
u6684	39	male	597
u6685	40	female	703
u6686	0	female	54
u6687	18	male	779
u6688	30	male	703
u6689	28	male	95
u6690	17	male	700
u6691	30	female	425
u6692	27	female	606
u6693	26	male	156
u6694	32	male	590
u6695	49	male	665
u6696	26	female	417
u6697	37	female	112
u6698	41	female	580
u6699	16	male	751
u6700	26	male	113
u6701	26	male	514
u6702	21	female	715
u6703	41	male	444
u6704	2	male	646
u6705	15	female	619
u6706	48	male	659
u6707	44	female	728
u6708	22	male	196
u6709	33	male	343
u6710	19	male	550
u6711	4	male	606
u6712	44	male	215
u6713	16	male	701
u6714	5	female	478
u6715	36	female	160
u6716	8	female	146
u6717	1	male	509
u6718	3	male	94
u6719	1	male	929
u6720	28	male	236
u6721	47	male	796
u6722	14	male	130
u6723	29	male	9
u6724	48	male	804
u6725	8	male	159
u6726	19	male	472
u6727	31	male	957
u6728	42	female	491
u6729	37	male	639
u6730	40	male	883
u6731	7	female	514
u6732	48	male	382
u6733	23	male	13
u6734	31	male	224
u6735	41	female	185
u6736	48	male	162
u6737	10	female	318
u6738	42	male	439
u6739	1	male	111
u6740	17	female	142
u6741	23	female	473
u6742	18	male	298
u6743	36	male	327
u6744	34	female	44
u6745	25	male	650
u6746	27	male	647
u6747	15	female	29
u6748	2	female	255
u6749	45	male	398
u6750	22	male	902
u6751	15	female	878
u6752	2	male	406
u6753	8	female	351
u6754	45	male	4
u6755	2	male	59
u6756	8	male	634
u6757	40	male	508
u6758	20	female	29
u6759	15	male	734
u6760	19	female	176
u6761	14	male	949
u6762	41	male	533
u6763	49	female	808
u6764	1	male	490
u6765	48	male	899
u6766	48	male	445
u6767	17	male	725
u6768	45	male	422
u6769	15	male	911
u6770	26	male	330
u6771	30	male	792
u6772	9	male	975
u6773	36	female	570
u6774	26	female	611
u6775	23	male	26
u6776	17	male	437
u6777	1	male	392
u6778	47	female	817
u6779	41	female	784
u6780	2	male	821
u6781	15	male	545
u6782	7	female	975
u6783	19	male	954
u6784	11	female	244
u6785	26	male	697
u6786	18	male	378
u6787	8	male	475
u6788	23	female	823
u6789	17	female	103
u6790	12	female	452
u6791	19	male	558
u6792	15	male	854
u6793	36	female	968
u6794	44	male	908
u6795	22	male	661
u6796	0	female	947
u6797	46	female	932
u6798	50	female	445
u6799	34	male	165
u6800	48	male	716
u6801	46	female	800
u6802	21	female	848
u6803	50	female	517
u6804	26	male	705
u6805	24	female	912
u6806	15	female	730
u6807	10	male	261
u6808	50	male	50
u6809	21	male	375
u6810	35	female	599
u6811	19	male	74
u6812	19	male	292
u6813	18	male	283
u6814	22	female	676
u6815	13	male	703
u6816	46	female	245
u6817	2	male	345
u6818	28	male	790
u6819	31	male	170
u6820	7	male	753
u6821	34	male	160
u6822	45	male	129
u6823	17	male	20
u6824	47	male	151
u6825	42	female	601
u6826	22	male	152
u6827	6	male	370
u6828	38	male	578
u6829	41	female	445
u6830	11	female	519
u6831	41	male	263
u6832	34	male	637
u6833	14	male	977
u6834	14	male	783
u6835	12	male	80
u6836	18	male	651
u6837	28	male	515
u6838	40	male	180
u6839	20	female	960
u6840	33	male	407
u6841	42	female	358
u6842	20	male	739
u6843	5	female	677
u6844	13	male	199
u6845	28	female	972
u6846	14	male	509
u6847	0	male	671
u6848	15	female	338
u6849	31	male	890
u6850	39	female	438
u6851	28	male	643
u6852	31	male	490
u6853	23	male	926
u6854	45	female	910
u6855	45	female	280
u6856	15	male	151
u6857	33	female	1
u6858	35	male	322
u6859	35	female	805
u6860	29	male	198
u6861	11	female	500
u6862	28	male	15
u6863	22	female	882
u6864	43	male	433
u6865	0	male	353
u6866	16	male	231
u6867	0	male	30
u6868	40	female	10
u6869	39	male	831
u6870	45	male	41
u6871	23	male	233
u6872	38	female	854
u6873	25	male	20
u6874	43	female	325
u6875	43	female	601
u6876	11	male	158
u6877	33	male	575
u6878	49	male	928
u6879	37	male	427
u6880	34	male	624
u6881	17	male	35
u6882	48	female	896
u6883	31	female	87
u6884	38	male	271
u6885	39	male	911
u6886	47	male	739
u6887	19	male	824
u6888	47	female	467
u6889	9	male	693
u6890	3	female	396
u6891	18	male	192
u6892	12	male	69
u6893	38	male	487
u6894	16	female	383
u6895	1	male	376
u6896	23	female	846
u6897	25	male	132
u6898	2	female	166
u6899	18	male	387
u6900	1	female	560
u6901	5	male	834
u6902	8	male	665
u6903	14	male	491
u6904	42	male	696
u6905	14	male	931
u6906	30	male	585
u6907	20	female	774
u6908	12	male	418
u6909	30	male	360
u6910	40	male	503
u6911	25	female	370
u6912	9	male	387
u6913	29	male	439
u6914	23	male	391
u6915	0	male	633
u6916	31	female	35
u6917	35	male	106
u6918	25	male	750
u6919	4	male	422
u6920	49	male	993
u6921	29	male	822
u6922	49	female	145
u6923	32	female	94
u6924	49	male	942
u6925	14	male	58
u6926	10	male	789
u6927	34	male	168
u6928	32	male	161
u6929	26	male	199
u6930	39	male	104
u6931	46	female	933
u6932	6	male	825
u6933	31	male	479
u6934	40	male	771
u6935	50	female	865
u6936	0	female	771
u6937	38	male	87
u6938	39	female	837
u6939	43	male	324
u6940	38	female	268
u6941	25	male	862
u6942	15	male	947
u6943	19	male	650
u6944	26	female	422
u6945	46	male	790
u6946	32	male	892
u6947	37	female	273
u6948	42	female	704
u6949	34	female	897
u6950	17	female	262
u6951	26	female	648
u6952	31	male	942
u6953	16	male	36
u6954	41	female	95
u6955	32	male	793
u6956	41	female	455
u6957	9	female	994
u6958	17	male	67
u6959	34	male	766
u6960	44	male	827
u6961	48	male	115
u6962	34	female	195
u6963	22	male	675
u6964	46	male	65
u6965	19	male	72
u6966	16	male	192
u6967	41	female	878
u6968	18	male	101
u6969	46	male	770
u6970	8	male	462
u6971	48	male	635
u6972	7	female	502
u6973	15	female	467
u6974	29	male	361
u6975	33	female	950
u6976	9	female	963
u6977	26	female	852
u6978	9	male	883
u6979	10	male	846
u6980	16	male	895
u6981	17	male	425
u6982	30	male	935
u6983	26	male	973
u6984	25	male	345
u6985	33	male	88
u6986	2	male	916
u6987	21	male	837
u6988	46	female	27
u6989	34	male	881
u6990	18	female	30
u6991	45	male	427
u6992	5	male	938
u6993	6	female	959
u6994	34	male	979
u6995	11	female	924
u6996	38	male	405
u6997	4	male	152
u6998	29	male	121
u6999	36	male	206
u7000	1	male	698
u7001	49	male	652
u7002	27	female	152
u7003	29	male	649
u7004	34	male	296
u7005	45	male	681
u7006	35	male	665
u7007	5	male	206
u7008	12	male	952
u7009	40	female	955
u7010	4	male	789
u7011	39	male	664
u7012	21	female	86
u7013	49	male	142
u7014	11	male	728
u7015	22	male	230
u7016	8	male	860
u7017	6	female	668
u7018	40	female	378
u7019	1	male	77
u7020	19	male	986
u7021	0	male	328
u7022	20	female	821
u7023	42	male	288
u7024	2	male	260
u7025	11	female	458
u7026	11	female	856
u7027	6	male	979
u7028	49	male	258
u7029	48	male	744
u7030	7	male	807
u7031	12	male	772
u7032	45	male	692
u7033	17	female	424
u7034	14	male	515
u7035	48	male	921
u7036	35	male	622
u7037	34	male	586
u7038	48	male	212
u7039	39	male	139
u7040	35	female	826
u7041	33	male	204
u7042	42	female	724
u7043	29	male	685
u7044	32	male	814
u7045	44	male	751
u7046	0	female	460
u7047	15	male	559
u7048	11	female	378
u7049	30	female	0
u7050	26	male	197
u7051	30	male	551
u7052	3	male	544
u7053	20	male	678
u7054	36	male	768
u7055	47	male	914
u7056	1	female	381
u7057	8	female	169
u7058	29	male	412
u7059	40	female	964
u7060	9	male	937
u7061	25	male	344
u7062	1	female	285
u7063	35	male	86
u7064	29	male	830
u7065	46	male	951
u7066	18	female	704
u7067	0	male	865
u7068	37	male	157
u7069	1	female	453
u7070	34	male	168
u7071	10	male	802
u7072	24	male	778
u7073	40	male	882
u7074	4	male	89
u7075	46	male	804
u7076	46	male	252
u7077	30	male	526
u7078	40	female	572
u7079	17	male	955
u7080	2	male	777
u7081	23	male	962
u7082	28	female	486
u7083	29	male	43
u7084	26	female	297
u7085	17	male	876
u7086	36	female	141
u7087	28	female	346
u7088	32	male	25
u7089	18	male	713
u7090	16	male	440
u7091	7	male	595
u7092	3	male	213
u7093	14	male	903
u7094	30	female	284
u7095	5	male	568
u7096	44	male	580
u7097	41	male	684
u7098	41	female	675
u7099	6	male	596
u7100	17	male	941
u7101	1	male	120
u7102	45	female	536
u7103	34	male	327
u7104	34	male	301
u7105	33	male	862
u7106	40	male	459
u7107	24	male	290
u7108	33	male	554
u7109	41	male	408
u7110	48	male	472
u7111	43	female	63
u7112	6	male	414
u7113	12	male	477
u7114	0	male	613
u7115	27	male	558
u7116	16	male	350
u7117	33	male	395
u7118	27	male	299
u7119	44	female	183
u7120	34	male	926
u7121	2	female	304
u7122	23	male	921
u7123	19	male	517
u7124	0	male	199
u7125	45	male	920
u7126	19	male	151
u7127	39	male	176
u7128	2	male	144
u7129	8	male	849
u7130	28	female	263
u7131	36	female	68
u7132	10	male	885
u7133	37	male	39
u7134	15	male	605
u7135	28	female	680
u7136	4	male	144
u7137	5	male	659
u7138	20	male	135
u7139	50	male	161
u7140	29	male	237
u7141	9	male	177
u7142	33	female	587
u7143	37	male	769
u7144	26	male	944
u7145	32	female	299
u7146	39	male	906
u7147	42	female	36
u7148	35	male	360
u7149	50	female	990
u7150	23	male	430
u7151	0	male	633
u7152	9	female	243
u7153	50	male	586
u7154	16	female	636
u7155	32	male	373
u7156	18	female	19
u7157	1	female	177
u7158	2	male	384
u7159	48	female	319
u7160	15	male	601
u7161	38	male	435
u7162	47	male	547
u7163	12	male	299
u7164	36	female	183
u7165	43	male	89
u7166	32	male	186
u7167	24	female	715
u7168	3	male	427
u7169	15	male	892
u7170	42	male	116
u7171	0	male	794
u7172	25	female	362
u7173	42	female	714
u7174	19	female	160
u7175	24	male	365
u7176	8	male	158
u7177	36	male	298
u7178	47	male	18
u7179	7	male	127
u7180	21	male	339
u7181	25	female	595
u7182	33	male	340
u7183	39	male	126
u7184	50	male	399
u7185	1	male	529
u7186	17	female	487
u7187	12	male	882
u7188	40	male	940
u7189	25	male	463
u7190	34	male	117
u7191	1	male	64
u7192	11	female	666
u7193	11	male	979
u7194	11	male	898
u7195	25	male	337
u7196	22	male	455
u7197	37	male	187
u7198	47	male	151
u7199	19	female	330
u7200	18	female	792
u7201	12	male	922
u7202	46	female	733
u7203	5	female	168
u7204	45	female	41
u7205	28	male	914
u7206	50	female	575
u7207	6	male	614
u7208	18	female	0
u7209	38	male	937
u7210	35	male	825
u7211	42	male	43
u7212	4	female	983
u7213	15	female	176
u7214	46	female	362
u7215	31	female	612
u7216	31	female	687
u7217	22	female	72
u7218	0	female	671
u7219	23	male	519
u7220	9	male	923
u7221	44	male	913
u7222	38	female	517
u7223	15	male	777
u7224	20	female	51
u7225	4	female	831
u7226	44	male	442
u7227	8	female	665
u7228	33	male	26
u7229	4	male	107
u7230	49	male	168
u7231	47	male	97
u7232	12	female	59
u7233	9	male	364
u7234	40	female	637
u7235	16	male	116
u7236	42	female	746
u7237	20	male	526
u7238	39	male	923
u7239	50	male	909
u7240	15	male	159
u7241	29	male	406
u7242	11	male	229
u7243	42	male	458
u7244	20	female	878
u7245	36	male	52
u7246	42	female	614
u7247	12	male	380
u7248	21	male	510
u7249	4	male	457
u7250	4	male	984
u7251	28	male	257
u7252	43	male	427
u7253	22	female	23
u7254	50	male	790
u7255	6	male	292
u7256	10	female	803
u7257	35	female	102
u7258	9	female	918
u7259	40	male	301
u7260	30	female	199
u7261	18	female	850
u7262	4	male	277
u7263	36	male	461
u7264	31	female	442
u7265	3	female	62
u7266	21	male	22
u7267	42	female	459
u7268	7	male	918
u7269	49	male	639
u7270	38	male	439
u7271	25	male	239
u7272	40	female	264
u7273	6	male	420
u7274	42	male	120
u7275	2	male	635
u7276	7	male	389
u7277	18	female	674
u7278	43	male	660
u7279	39	male	863
u7280	50	male	793
u7281	21	male	656
u7282	40	male	780
u7283	5	female	841
u7284	21	female	489
u7285	16	male	829
u7286	36	male	759
u7287	44	male	256
u7288	20	male	595
u7289	15	male	154
u7290	1	male	114
u7291	37	female	110
u7292	18	male	864
u7293	11	female	497
u7294	20	male	528
u7295	0	male	420
u7296	43	male	3
u7297	46	male	234
u7298	18	male	819
u7299	35	female	162
u7300	20	male	927
u7301	25	male	543
u7302	14	male	708
u7303	34	female	182
u7304	0	male	759
u7305	40	male	589
u7306	21	male	410
u7307	3	female	264
u7308	18	female	801
u7309	4	male	736
u7310	21	male	230
u7311	46	male	555
u7312	10	female	392
u7313	23	female	351
u7314	47	female	457
u7315	19	male	549
u7316	8	male	702
u7317	32	male	172
u7318	50	female	281
u7319	25	male	282
u7320	33	male	209
u7321	29	female	750
u7322	18	male	117
u7323	42	male	568
u7324	10	male	425
u7325	28	male	969
u7326	16	female	607
u7327	49	male	886
u7328	25	male	882
u7329	37	male	741
u7330	0	male	127
u7331	25	female	374
u7332	17	female	837
u7333	19	female	842
u7334	1	male	2
u7335	27	male	926
u7336	16	female	615
u7337	48	female	475
u7338	0	male	666
u7339	40	male	465
u7340	41	male	156
u7341	5	male	522
u7342	13	female	51
u7343	29	male	967
u7344	21	male	504
u7345	23	male	230
u7346	1	female	445
u7347	21	male	639
u7348	18	male	709
u7349	28	male	684
u7350	9	male	456
u7351	45	female	957
u7352	46	female	208
u7353	26	female	468
u7354	18	female	940
u7355	1	female	602
u7356	21	male	491
u7357	36	male	767
u7358	24	male	36
u7359	6	female	213
u7360	32	male	159
u7361	8	female	239
u7362	33	male	976
u7363	12	male	425
u7364	7	female	217
u7365	47	male	587
u7366	41	male	185
u7367	39	male	79
u7368	25	female	628
u7369	33	male	753
u7370	31	female	523
u7371	30	male	602
u7372	17	male	702
u7373	10	male	533
u7374	20	female	43
u7375	2	female	421
u7376	30	male	59
u7377	46	male	139
u7378	10	male	21
u7379	7	male	978
u7380	4	female	500
u7381	18	male	362
u7382	18	male	832
u7383	35	male	623
u7384	40	female	746
u7385	26	male	171
u7386	14	male	328
u7387	7	male	471
u7388	19	male	133
u7389	40	male	360
u7390	28	male	203
u7391	23	male	103
u7392	21	male	205
u7393	14	male	364
u7394	24	male	427
u7395	5	male	313
u7396	22	female	43
u7397	40	male	909
u7398	21	female	491
u7399	19	female	989
u7400	16	female	111
u7401	0	female	152
u7402	20	male	192
u7403	7	male	991
u7404	21	female	193
u7405	28	female	531
u7406	45	male	810
u7407	29	male	168
u7408	41	male	290
u7409	32	male	580
u7410	45	male	96
u7411	3	male	344
u7412	17	male	675
u7413	2	female	197
u7414	12	male	781
u7415	28	female	895
u7416	47	female	455
u7417	2	male	536
u7418	38	male	111
u7419	3	male	646
u7420	16	female	583
u7421	46	male	729
u7422	28	male	789
u7423	48	female	340
u7424	7	male	567
u7425	3	male	727
u7426	31	male	578
u7427	14	female	227
u7428	19	male	984
u7429	45	male	421
u7430	40	female	786
u7431	11	male	39
u7432	1	female	169
u7433	43	male	763
u7434	50	male	835
u7435	37	female	640
u7436	12	male	899
u7437	47	male	168
u7438	45	male	544
u7439	2	female	211
u7440	24	male	145
u7441	9	male	905
u7442	6	male	664
u7443	47	male	892
u7444	11	female	181
u7445	2	male	658
u7446	50	female	657
u7447	39	male	684
u7448	21	male	274
u7449	37	male	884
u7450	0	male	708
u7451	34	female	679
u7452	13	male	683
u7453	15	male	410
u7454	26	male	369
u7455	21	male	65
u7456	50	male	16
u7457	18	male	113
u7458	3	male	665
u7459	34	male	911
u7460	12	male	789
u7461	47	male	646
u7462	21	male	608
u7463	36	male	224
u7464	48	female	856
